Order,I2,N2,O2,H2O,Selectivity,PLD,LCD,Void,Surface_Area,Pore_Volume,Density,Metal_Ratio,Atomic_Number,Atomic_Weight,Atomic Radius,Mulliken_EN,Polarizability,Electron_Affinity,H_,C_R,N_R,O_R,O_2,O_3_f,P_3+q,C_2,C_3,Cl,O_2_z,S_R,N_3,N_2,C_1,F_,Br,N_1,I2_Heat,H2O_Heat,N2_Heat,O2_Heat,I2_Henry,N2_Henry,O2_Henry,H2O_Henry
1355,8.519568802,1.162936518,0.405606656,0.50604951,13688.74135,4.63804,5.35059,0.144347,3.716869,0.13986639,1.032034895,0.071428571,30,65.39,1.42,4.45,6.4,-60,12.98602665,14.60927998,0,0,11.36277331,0,0,0,3.246506661,0,0,0,0,0,0,0,0,0,5373.2446,2648.55385,1186.42583,1179.51402,0.00107518,5.83E-07,6.88E-07,3.84E-07
1356,10.34111158,1.00711724,0.366434009,2.77682527,8305.360191,3.75789,5.53567,0.134425,26.40499,0.10899175,1.233350213,0.034482759,48,112.411,1.61,4.33,7.2,-70,12.94993391,22.1998867,5.549971676,3.699981117,7.399962234,0,0,0,0,0,0,0,0,0,0,0,0,0,5748.03392,3647.20005,1594.59418,1558.91791,0.00132548,4.53E-07,6.15E-07,3.08E-07
1357,6.127173779,1.214042417,0.419443318,2.050107875,5544.561849,4.18893,5.8468,0.153963,104.796827,0.12850079,1.198148316,0.034482759,48,112.411,1.61,4.33,7.2,-70,12.58032094,21.56626447,5.391566118,3.594377412,7.188754824,0,0,0,0,0,0,0,0,0,0,0,0,0,5331.8249,3568.26457,1601.59219,1544.93655,0.00077945,5.64E-07,7.01E-07,3.35E-07
1358,6.018161985,1.237736473,0.42036457,2.116062223,5315.228446,4.2202,6.04037,0.151234,81.944308,0.12621827,1.198194224,0.034482759,48,112.411,1.61,4.33,7.2,-70,12.58080296,21.56709079,5.391772699,3.594515132,7.189030265,0,0,0,0,0,0,0,0,0,0,0,0,0,5360.11701,3505.83434,1609.63824,1554.15008,0.000756666,5.73E-07,7.14E-07,3.36E-07
1359,3.088470017,0.830163844,0.313101017,0.974582389,4861.021046,3.84254,5.3494,0.143275,42.12957,0.12034026,1.190582401,0.034482759,48,112.411,1.61,4.33,7.2,-70,12.50088032,21.43008056,5.357520139,3.571680093,7.143360186,0,0,0,0,0,0,0,0,0,0,0,0,0,5168.27791,3070.52441,1419.34106,1437.99897,0.000393371,3.94E-07,5.30E-07,2.84E-07
1360,36.96576581,1.433014338,0.473625621,35.23538905,3317.514489,8.82131,11.42455,0.301155,999.159491,0.32949273,0.913995877,0.025,67,164.93032,2.26,3.1,23.6,33,12.58053002,22.01592754,0,6.290265012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5987.68786,10723.22166,1098.9473,1101.93577,0.00425947,7.68E-07,8.48E-07,4.78E-07
1361,32.56859775,1.494422632,0.493445711,0.732479934,39907.38738,8.80476,11.46046,0.300122,992.509408,0.32697273,0.917880835,0.025,68,167.26,2.26,3.1,22.7,30,12.57821271,22.01187224,0,6.289106356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5978.75671,3581.87266,1067.36674,1091.69905,0.00413129,7.61E-07,8.41E-07,4.73E-07
1362,37.53591278,1.619329394,0.542382851,29.69351105,3927.761174,8.6027,11.44715,0.301773,1175.620243,0.38794008,0.777885587,0.025,39,88.90585,2.12,3.19,22.7,30,12.51998978,21.90998212,0,0,6.259994892,0,0,0,0,0,0,0,0,0,0,0,0,0,5975.20076,7366.52454,1078.77197,1088.0118,0.00461405,8.73E-07,9.57E-07,5.46E-07
1363,103.7490905,1.960436522,0.701890467,0.481334608,110008.7561,3.7137,4.84626,0.0262513,0,0.02183442,1.202289891,0.032258065,30,65.39,1.42,4.45,6.4,-60,21.32575086,25.59090104,8.530300345,4.265150173,4.265150173,0,0,0,0,0,0,0,0,0,0,0,0,0,7719.32939,2643.65163,2025.61939,1967.87182,0.0137912,1.06E-06,1.29E-06,4.60E-07
1364,15.89439742,0.70524871,0.235691248,0.929555749,28324.75079,6.15855,9.2766,0.442295,1156.171794,0.39913045,1.108146463,0.058823529,30,65.39,1.42,4.45,6.4,-60,2.485532161,9.942128646,27.34085378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6022.80415,2899.27099,937.99305,902.8295,0.00225707,3.53E-07,3.87E-07,2.51E-07
1365,117.5986923,0.411331305,0.153354685,0.181803622,525118.6819,5.18641,8.30237,0.0905489,42.07682,0.05422996,1.669721065,0.04494382,29,63.546,1.45,4.48,6.7,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7172.46202,2533.26606,1447.26177,1436.74513,0.0290198,3.17E-07,3.51E-07,1.62E-07
1366,95.64958514,0.422469761,0.150793169,0.181363104,422503.2479,4.89769,7.36264,0.097628,51.211125,0.05579936,1.749625673,0.04494382,29,63.546,1.45,4.48,6.7,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7027.17137,2461.24832,1425.34106,1404.4541,0.0184552,2.89E-07,3.20E-07,1.52E-07
1367,120.9839589,0.410025028,0.162459052,0.17776669,537526.7564,4.83743,7.15999,0.07503,26.664254,0.04689132,1.60008308,0.04494382,29,63.546,1.45,4.48,6.7,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6989.54421,2509.08571,1512.73586,1512.09661,0.030691,3.41E-07,3.84E-07,1.73E-07
1368,9.42319569,1.154281238,0.410573174,0.56006471,14782.04605,4.68039,5.44002,0.15204,10.81457,0.14831427,1.025120512,0.071428571,30,65.39,1.42,4.45,6.4,-60,12.89902343,14.51140136,0,0,11.2866455,0,0,0,3.224755858,0,0,0,0,0,0,0,0,0,5315.61332,2666.37661,1168.07103,1165.42895,0.00121571,5.85E-07,6.88E-07,3.87E-07
1369,118.8121232,0.516891169,0.190635376,0.485043698,332089.7976,4.37896,7.73852,0.0941411,114.291556,0.07193967,1.308611804,0.017751479,48,112.411,1.61,4.33,7.2,-70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6528.88297,3345.44083,1400.81569,1380.60312,0.0217069,3.76E-07,4.11E-07,1.96E-07
1370,0.510302192,0.767658546,0.270851535,132.799404,12.70945768,4.52795,5.43928,0.16312,27.951261,0.12023899,1.3566315,0.052631579,67,164.93032,2.26,3.1,23.6,33,6.5894461,19.7683383,0,13.1788922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5177.56409,13142.06219,1473.33493,1264.17936,0.000624684,5.42E-07,6.20E-07,3.22E-07
1371,1.96843974,0.900918711,0.313066299,60.33088407,106.6127185,4.51346,5.20127,0.159225,25.306386,0.11578804,1.375142005,0.052631579,68,167.26,2.26,3.1,22.7,30,6.637796797,19.91339039,0,13.27559359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5215.329,7285.53637,1333.56715,1264.92796,0.000656684,5.40E-07,6.19E-07,3.21E-07
1372,14.47852118,1.298126117,0.417849445,7.026709308,5520.24212,4.50765,5.16808,0.15647,18.669188,0.11098175,1.409871481,0.052631579,70,173.04,2.22,3.1,21,-2,6.701961876,20.10588563,0,13.40392375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5728.37589,4846.98294,1414.05781,1346.98717,0.00199413,6.39E-07,7.25E-07,3.56E-07
1373,0.777583888,0.927770147,0.326929608,153.7743919,16.71909617,4.5334,5.433,0.161666,33.455849,0.14953829,1.081101021,0.052631579,39,88.90585,2.12,3.19,22.7,30,6.600171993,19.80051598,0,0,13.20034399,0,0,0,0,0,0,0,0,0,0,0,0,0,5404.14465,9721.02264,1465.41731,1298.49889,0.00134208,7.39E-07,8.42E-07,4.28E-07
1374,20.59009625,0.681434327,0.22834451,48.46610152,1390.023908,3.85297,6.0684,0.0679882,0,0.05931202,1.146280379,0.02739726,27,58.9332,1.52,4.3,7.5,64,19.67034818,32.18784248,3.576426942,1.788213471,6.258747149,0,0,0,0,0,0,0,0,0,0,0,0,0,6714.01756,6367.78214,1671.68955,1526.46621,0.00596898,3.65E-07,4.69E-07,2.42E-07
1375,0.918607837,1.37690628,0.426753302,8.630522882,293.4610483,7.15394,8.57697,0.52347,2514.792862,0.71538042,0.731736547,0.1,30,65.39,1.42,4.45,6.4,-60,3.913081296,11.73924389,0,0,7.826162593,0,0,0,0,0,0,0,0,0,0,0,0,0,3170.4902,4867.57991,668.6018,648.46963,0.000121455,6.86E-07,7.18E-07,5.10E-07
1376,1.80201098,1.352969996,0.419651597,12.21282177,429.4968068,6.3202,8.02499,0.48775,2395.060145,0.62280799,0.783146663,0.1,30,65.39,1.42,4.45,6.4,-60,4.18800533,12.56401599,0,0,8.376010661,0,0,0,0,0,0,0,0,0,0,0,0,0,3583.6062,5050.59799,736.67415,709.3642,0.000228751,6.79E-07,7.10E-07,4.89E-07
1377,1.123264463,1.393640956,0.42864709,10.30352403,308.7805463,6.95958,8.77362,0.515786,2514.280025,0.69425544,0.742934044,0.1,30,65.39,1.42,4.45,6.4,-60,3.972961751,11.91888525,0,0,7.945923501,0,0,0,0,0,0,0,0,0,0,0,0,0,3285.33117,4919.29748,683.18184,665.23987,0.000145923,6.89E-07,7.21E-07,5.08E-07
1378,637.8879783,0.596146812,0.251810058,31.56233524,65605.49513,5.51728,6.04875,0.1163,1.617994,0.11528896,1.008769638,0.038461538,27,58.9332,1.52,4.3,7.5,64,14.17521854,26.32540586,2.02503122,2.02503122,6.075093661,0,0,0,0,0,0,0,0,0,0,0,0,0,7266.49035,7221.29818,1474.19114,1454.62316,0.123631,9.59E-07,1.08E-06,4.99E-07
1379,178.4781171,1.172674691,0.409036582,20.25284438,27247.04208,5.31542,7.08838,0.126016,137.851458,0.13030972,0.967049855,0.025641026,25,54.93805,1.61,3.72,9.4,-50,23.73447938,22.15218076,0,0,8.70264244,0,0,0,5.538045189,0,0,0,0,0,0,0,0,0,7084.30529,8398.45992,1450.803,1393.34285,0.0296603,6.99E-07,7.89E-07,3.88E-07
1380,7.701469675,0.612063839,0.208935052,0.501565382,19410.44841,8.01286,8.8062,0.210138,405.813105,0.14251366,1.474511235,0.042553191,68,167.26,2.26,3.1,22.7,30,9.633220219,22.47751384,3.211073406,12.84429362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5626.37401,4225.39903,1058.49753,1093.36604,0.000995794,3.09E-07,3.50E-07,2.05E-07
1381,16.74475791,0.781537572,0.259240123,49.14858718,1112.10532,8.11217,8.6464,0.220281,535.483605,0.18736389,1.175685469,0.042553191,39,88.90585,2.12,3.19,22.7,30,9.469708695,22.09598696,3.156569565,0,12.62627826,0,0,0,0,0,0,0,0,0,0,0,0,0,5555.00111,8432.03999,1072.52033,1081.5033,0.00122328,3.96E-07,4.48E-07,2.63E-07
1382,2.49532511,0.490822761,0.163545824,0.087123557,11217.58398,8.3509,8.93568,0.188757,338.573959,0.11575397,1.630674161,0.042553191,68,167.26,2.26,3.1,22.7,30,10.65345785,24.85806833,3.551152618,7.102305236,7.102305236,0,0,0,0,0,0,0,0,0,0,0,0,0,4549.66033,1590.29122,982.43965,1000.10854,0.00031802,2.41E-07,2.68E-07,1.62E-07
1383,3.710871746,0.634455218,0.212256812,0.145059703,12472.19705,8.50114,9.08573,0.192532,429.630997,0.14673965,1.312065292,0.042553191,39,88.90585,2.12,3.19,22.7,30,10.56819739,24.65912724,3.522732463,0,14.09092985,0,0,0,0,0,0,0,0,0,0,0,0,0,4625.34738,1904.67287,993.23435,1014.30874,0.000466487,3.16E-07,3.52E-07,2.11E-07
1384,28.44830737,1.347125119,0.442883655,0.77890755,36913.49942,7.19423,7.65081,0.187789,479.334272,0.18980638,0.989371387,0.055555556,26,55.847,1.56,4.06,8.4,15,10.10393119,20.20786239,0,0,12.62991399,0,0,0,0,0,0,0,0,0,0,0,0,0,5106.25136,3233.22748,1106.18766,1108.27071,0.00369346,6.98E-07,7.61E-07,4.18E-07
1385,30.09757122,1.346696403,0.449136839,0.710723714,40025.11779,7.21726,7.6505,0.188186,477.947571,0.18970123,0.992012568,0.055555556,26,55.847,1.56,4.06,8.4,15,10.13090418,20.26180836,0,0,12.66363023,0,0,0,0,0,0,0,0,0,0,0,0,0,5134.26789,3119.74663,1111.6039,1112.60519,0.00391106,7.04E-07,7.68E-07,4.22E-07
1386,37.98562385,1.660544212,0.547654906,5.698913104,16013.27294,8.50931,10.19056,0.372823,1569.610307,0.53111547,0.701962229,0.024793388,30,65.39,1.42,4.45,6.4,-60,8.373807616,15.07285371,1.674761523,1.674761523,5.30341149,0,0,0,0,0,0.279126921,0,0,0,0,0,0,0,6254.19679,4018.38541,931.90807,900.26461,0.00607499,8.54E-07,9.23E-07,5.80E-07
1387,8.470185956,0.768234403,0.251506289,76.97512127,361.9976044,4.30959,4.93517,0.199709,0,0.19544312,1.021826707,0.034482759,38,87.62,2.19,2,27.6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5791.57312,7288.39919,1540.56909,1367.6705,0.00189409,6.43E-07,7.23E-07,3.63E-07
1388,0.000916989,0.233925194,0.089091261,42.18576207,0.071905838,3.52014,4.3135,0.0349245,0,0.02168945,1.610206657,0.026315789,38,87.62,2.19,2,27.6,5,18.92457567,26.49440594,3.784915134,3.784915134,11.3547454,3.784915134,0,0,0,0,0,0,0,0,0,0,0,0,3701.04924,7336.55802,1876.07426,1675.14446,3.37E-07,1.65E-07,2.39E-07,1.20E-07
1389,0,0.024442502,0.012508571,37.0503238,0,3.58856,4.28683,0.00856994,0,0.00438324,1.955162105,0.086956522,47,107.8682,1.65,4.44,7.9,126,9.837580448,12.29697556,2.459395112,0,0,0,0,0,0,0,0,0,0,9.837580448,12.29697556,0,0,2.459395112,-4005.29264,9879.03722,1486.55915,1418.14286,6.90E-16,1.57E-08,2.80E-08,2.00E-08
1390,170.9607462,0.655074519,0.257830497,0.123009337,550112.2291,3.53509,4.9911,0.0297753,0,0.01994829,1.492623962,0.043478261,29,63.546,1.45,4.48,6.7,119,38.47562473,7.695124947,0,0,15.39024989,0,0,0,23.08537484,0,0,0,0,0,0,0,0,0,7956.45282,2579.80385,1986.77513,1944.807,0.0209127,4.22E-07,5.02E-07,1.98E-07
1391,2.310866364,0.690472437,0.245402915,0.127671078,7242.643727,4.40799,5.31671,0.059012,0,0.05231665,1.12797743,0.05,48,112.411,1.61,4.33,7.2,-70,0,0,0,0,0,0,0,0,0,0,0,0,0,10.21108342,20.42216684,0,0,0,5005.88848,1573.91587,1151.77552,1135.87384,0.000295131,3.57E-07,4.08E-07,2.28E-07
1392,248.8207085,0.350422272,0.122470572,25.20041562,32306.01786,5.26529,6.3284,0.118464,33.462079,0.09340683,1.268258453,0.03030303,48,112.411,1.61,4.33,7.2,-70,25.45725209,23.42067192,4.073160334,2.036580167,4.073160334,0,0,0,6.109740501,0,0,0,0,0,0,0,0,0,7255.01319,6179.80375,1487.97699,1399.75855,0.0669504,4.31E-07,4.75E-07,2.38E-07
1393,10.21508645,1.740537658,0.575080961,0.205843741,13504.18261,7.9132,9.42463,0.277086,1202.193295,0.38299205,0.723477149,0.04,27,58.9332,1.52,4.3,7.5,64,13.05317794,19.5797669,6.526588968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4861.63247,1101.92574,993.14242,1012.2747,0.00133425,8.70E-07,9.56E-07,5.66E-07
1394,37.20986352,1.141574193,0.369298112,24.34718522,4796.681974,5.07133,6.7454,0.258936,328.6714,0.25877467,1.000623451,0.035714286,59,140.90765,2.47,3.1,28.2,93,11.03714953,17.65943925,2.207429906,7.358099688,1.471619938,0,0,0,0,0,0,0,0,0,0,0,0,0,5739.33886,10574.61368,1098.21172,1055.29604,0.00445446,5.99E-07,6.53E-07,3.80E-07
1395,66.71030377,1.362617687,0.469371064,0.215875474,108585.1672,6.68595,13.18997,0.411111,1224.373899,0.46652037,0.881228407,0.076923077,29,63.546,1.45,4.48,6.7,119,5.265821277,15.79746383,0,0,10.53164255,0,0,0,0,0,0,0,0,0,0,0,0,0,7818.53912,1424.50555,1090.23268,1141.21666,0.011115,7.55E-07,8.55E-07,4.84E-07
1396,47.04843821,1.391823874,0.475653151,0.220547781,75108.3641,6.72108,11.07699,0.414099,1245.755201,0.47075999,0.879639317,0.076923077,29,63.546,1.45,4.48,6.7,119,5.256325598,15.76897679,0,0,10.5126512,0,0,0,0,0,0,0,0,0,0,0,0,0,7716.21496,1428.48805,1086.76349,1141.93044,0.00799594,7.50E-07,8.58E-07,4.82E-07
1397,43.70795346,1.386555761,0.474495925,0.220678084,69986.59497,6.76207,13.20191,0.415312,1249.350192,0.47155353,0.880731391,0.076923077,29,63.546,1.45,4.48,6.7,119,5.262851337,15.78855401,0,0,10.52570267,0,0,0,0,0,0,0,0,0,0,0,0,0,7670.43746,1436.95697,1083.50283,1134.30715,0.00761007,7.47E-07,8.53E-07,4.82E-07
1398,87.02232885,1.486113801,0.532230575,22.05994125,12047.13799,3.87599,5.35756,0.117077,3.749789,0.11510174,1.017160981,0.016666667,48,112.411,1.61,4.33,7.2,-70,18.77088502,24.40215052,3.754177003,1.877088502,3.754177003,0,0,0,1.877088502,0,0,0.938544251,0,0,0,0,0,0,6942.76428,5576.19912,1599.77563,1530.31436,0.0159148,8.52E-07,1.01E-06,4.66E-07
1399,1.452849756,0.987533472,0.380565773,0.492737387,2602.502786,4.19849,5.14382,0.0661326,0,0.0563161,1.174310719,0.027777778,48,112.411,1.61,4.33,7.2,-70,27.24715528,0,0,0,0,0,0,0,10.21768323,0,0,0,3.40589441,6.81178882,10.21768323,0,0,0,5519.84938,3020.5682,1548.39512,1550.02403,0.000191015,5.33E-07,6.45E-07,3.06E-07
1400,30.81442412,1.135104233,0.352530958,5.373568595,14970.36822,4.03896,4.94663,0.0965383,0,0.11184585,0.863137077,0.028571429,37,85.4678,2.65,2.34,47.3,47,39.45716639,0,0,0,1.793507563,0,0,0,14.34806051,0,0,0,0,1.793507563,0,0,0,0,6761.15603,4060.33249,1489.46078,1362.0373,0.0038646,5.33E-07,6.12E-07,3.22E-07
1401,63.69028318,1.372864456,0.467850138,0.192979308,104391.7886,6.70666,13.18109,0.410722,1226.640078,0.46582352,0.881711593,0.076923077,29,63.546,1.45,4.48,6.7,119,5.268708579,15.80612574,0,0,10.53741716,0,0,0,0,0,0,0,0,0,0,0,0,0,7824.63672,1295.48706,1090.53361,1142.24604,0.0114264,7.53E-07,8.57E-07,4.82E-07
1402,163.2976261,1.114467093,0.491307878,2.0881252,147357.9131,4.19575,5.79473,0.0966114,33.78511,0.08865046,1.08980143,0.023255814,29,63.546,1.45,4.48,6.7,119,20.99268884,29.98955549,5.997911098,2.998955549,2.998955549,0,0,0,0,0,0,0,0,0,0,0,0,0,7204.01713,3720.81623,1682.36581,1742.54481,0.0489262,6.98E-07,9.19E-07,4.00E-07
1403,25.80453725,0.614941206,0.211950036,0.158258793,87311.69984,6.52177,7.55155,0.112678,184.283923,0.09022226,1.248893627,0.043478261,29,63.546,1.45,4.48,6.7,119,16.25630483,32.51260966,0,0,10.83753655,0,0,0,0,0,0,0,0,0,0,0,0,0,5544.68499,2532.46342,1196.5918,1205.03369,0.0034051,3.29E-07,3.65E-07,1.95E-07
1404,12.09494232,2.033266934,0.65266837,0.239721228,13780.31698,7.01204,9.65437,0.453689,2926.978397,0.75711517,0.599233796,0.036363636,29,63.546,1.45,4.48,6.7,119,9.324514872,16.31790103,0,0,4.662257436,0,0,0,0.58278218,0,0,0,0,0,0,0,0,0,5439.59208,965.9816,878.47031,889.33181,0.00157748,1.04E-06,1.11E-06,6.99E-07
1405,76.71847579,0.981430344,0.33609576,40.24966568,6152.165726,3.95746,6.56217,0.156159,146.957641,0.12344059,1.265053864,0.03030303,60,144.24,2.06,3.1,31.4,185,12.9043681,25.8087362,0,11.29132209,1.613046013,0,0,0,0,0,0,0,0,0,0,0,0,0,6357.44206,13192.53513,1393.63652,1341.56665,0.0146496,5.29E-07,5.94E-07,2.96E-07
1406,0.471557732,0.706877978,0.266734736,50.99138845,30.24841859,3.45324,4.55554,0.101663,0,0.07096751,1.432528807,0.04,70,173.04,2.22,3.1,21,-2,12.3511341,24.70226819,0,12.3511341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5670.51494,6098.71821,1709.38367,1577.01304,0.000454129,5.70E-07,7.09E-07,3.25E-07
1407,0,0.2007427,0.095148267,167.1257824,0,3.56355,4.29197,0.113078,0,0.08312095,1.360403142,0.04,66,162.5,2.28,3.1,24.5,34,12.03182539,24.06365078,0,12.03182539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5466.60446,16513.47265,2200.96218,1471.83711,0.000551224,4.95E-07,6.05E-07,2.96E-07
1408,0,0.225727361,0.102830548,153.2285268,0,3.57464,4.68118,0.112875,0,0.08219678,1.373228997,0.04,67,164.93032,2.26,3.1,23.6,33,12.07342368,24.14684736,0,12.07342368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5508.01103,15219.05593,2069.79384,1476.33785,0.000581796,4.94E-07,6.07E-07,2.97E-07
1409,0,0.216389355,0.099544122,152.6481639,0,3.55051,4.67629,0.111455,0,0.08107834,1.374658159,0.04,67,164.93032,2.26,3.1,23.6,33,12.08598887,24.17197773,0,12.08598887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5486.21975,15318.67908,2087.55411,1473.09061,0.000556263,4.94E-07,6.04E-07,2.96E-07
1410,32.54572003,1.823900036,0.629171316,0.195271682,40963.62594,7.94837,8.24432,0.218511,752.349779,0.25539172,0.855591571,0.04,28,58.6934,1.49,4.4,6.8,112,15.45070142,23.17605212,7.725350708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5216.68524,1210.79582,1164.67435,1198.41589,0.00396678,9.15E-07,1.03E-06,5.49E-07
1411,217.1637935,0.034253872,0.013729798,0.018387439,10906542.24,6.18449,6.29305,0.0943542,66.867053,0.05533333,1.705196522,0.047619048,30,65.39,1.42,4.45,6.4,-60,22.6978256,7.565941867,0,7.565941867,22.6978256,0,0,0,15.13188373,0,0,0,0,0,0,0,0,0,8115.9754,2617.21174,1509.29303,1426.53173,0.398214,2.65E-07,2.64E-07,1.20E-07
1412,265.3597307,0.775189557,0.253852697,3.830360889,182024.9132,5.49097,6.0869,0.152243,168.125833,0.14352109,1.060770954,0.016806723,28,58.6934,1.49,4.4,6.8,112,38.25475542,0,0,0,0,0,0,0,15.30190217,0,0,0,7.650951084,2.550317028,5.100634056,0,0,2.550317028,6848.61849,4713.17994,1380.96136,1299.87186,0.0297568,5.25E-07,5.61E-07,2.91E-07
1413,106.9597589,0.523279166,0.181698898,3.145091628,92604.17562,4.12237,5.65501,0.0947835,0,0.07140912,1.327330548,0.057142857,23,50.9415,1.71,3.6,12.4,51,27.19153011,19.42252151,3.884504302,0,5.826756453,0,0,0,5.826756453,0,0,0,0,0,0,0,0,0,7212.84039,4986.74283,1462.64418,1396.88377,0.0265661,3.55E-07,3.90E-07,1.94E-07
1414,2.722708332,0.812003553,0.250175725,3.303345367,2078.947018,7.4191,9.34046,0.266727,648.827694,0.22850379,1.167276037,0.037037037,47,107.8682,1.65,4.44,7.9,126,14.82200195,14.82200195,7.411000973,0,7.411000973,0,0,0,1.852750243,1.852750243,0,0,0,0,0,0,0,0,4565.19566,3821.27198,1117.15086,1035.64804,0.000356137,3.73E-07,4.17E-07,2.54E-07
1415,0.10997132,0.470204163,0.163390975,0.081401998,512.6888577,4.15354,6.5425,0.14975,70.185987,0.14110671,1.061253576,0.25,29,63.546,1.45,4.48,6.7,119,0,0,0,0,0,0,0,0,0,0,0,0,0,9.347596191,9.347596191,0,0,0,3179.10095,900.2876,675.55184,674.29892,1.47E-05,2.39E-07,2.77E-07,2.11E-07
1416,162.2864729,0.095963433,0.038956874,9.752820808,54709.65547,5.26562,5.64355,0.0352605,0,0.02235349,1.577404511,0.017857143,70,173.04,2.22,3.1,21,-2,21.46296277,37.56018485,0,10.73148138,2.682870346,0,0,0,0,0,0,0,0,0,0,0,0,0,8197.69935,7230.86943,1666.46201,1585.75167,0.208573,2.84E-07,3.04E-07,1.28E-07
1417,166.0203054,0.074511911,0.031786551,10.21842906,53599.57606,5.05853,5.65462,0.0397859,0,0.02522238,1.577404511,0.017857143,70,173.04,2.22,3.1,21,-2,21.46296277,37.56018485,0,10.73148138,2.682870346,0,0,0,0,0,0,0,0,0,0,0,0,0,8164.31483,7072.11424,1652.1499,1556.6058,0.266946,2.96E-07,3.13E-07,1.31E-07
1418,2.080865143,1.034304719,0.355617999,0.339191522,4011.427924,8.20489,8.32777,0.306506,978.151685,0.33064799,0.926985816,0.045454545,48,112.411,1.61,4.33,7.2,-70,6.203575045,12.40715009,12.40715009,0,0,0,0,0,0,1.550893761,0,0,0,0,0,0,0,0,4077.38512,1946.45201,866.0787,900.78533,0.000269234,5.32E-07,5.94E-07,3.76E-07
1419,1.062762055,0.116014588,0.034369779,67.83964272,52.10382074,4.30403,4.77838,0.162243,211.981022,0.10392567,1.561144563,0.058823529,27,58.9332,1.52,4.3,7.5,64,3.643946074,10.93183822,10.93183822,0,0,0,0,0,0,0,0,0,3.643946074,18.21973037,10.93183822,0,0,0,5525.46811,6934.54516,1316.31386,1049.68216,0.00160229,1.55E-07,1.66E-07,1.01E-07
1420,5.893388019,0.220463001,0.062791924,41.08674395,474.8520005,5.00338,5.49785,0.159731,196.799087,0.10141774,1.574980915,0.058823529,28,58.6934,1.49,4.4,6.8,112,3.679662887,11.03898866,11.03898866,0,0,0,0,0,0,0,0,0,0,22.07797732,11.03898866,0,0,0,5639.27651,6264.55055,1292.32831,1070.54657,0.00200944,1.61E-07,1.73E-07,1.03E-07
1421,9.312349628,0.286542883,0.083102206,5.232771388,5540.674379,4.94048,5.57083,0.144115,176.547457,0.08929046,1.614002181,0.058823529,29,63.546,1.45,4.48,6.7,119,3.701150304,11.10345091,11.10345091,0,0,0,0,0,0,0,0,0,0,22.20690182,11.10345091,0,0,0,5595.24964,5037.6647,1216.10116,1073.55799,0.00132111,1.42E-07,1.55E-07,9.22E-08
1422,0.485481416,0.049089688,0.015502835,87.29606922,18.52402849,5.38436,5.87865,0.182564,229.92174,0.10361825,1.761890355,0.058823529,48,112.411,1.61,4.33,7.2,-70,3.406433787,10.21930136,10.21930136,0,0,0,0,0,0,0,0,0,0,20.43860272,10.21930136,0,0,0,5613.59468,8010.64937,1415.07625,1071.78906,0.0018956,1.52E-07,1.62E-07,9.65E-08
1423,16.99577225,1.320630797,0.457896788,1.245777685,18732.42584,4.81585,6.92511,0.181558,233.902533,0.16417976,1.105848861,0.051282051,30,65.39,1.42,4.45,6.4,-60,11.6178642,21.9448546,1.2908738,0,9.0361166,0,0,0,0,0,0,0,0,1.2908738,0,0,0,0,5273.45762,3313.04621,1285.06609,1286.77819,0.00222137,6.69E-07,7.71E-07,4.02E-07
1424,25.92037129,1.146031678,0.381954093,50.37773418,1664.580276,5.97576,8.54795,0.300274,864.302877,0.32207849,0.932300696,0.055555556,30,65.39,1.42,4.45,6.4,-60,7.957816231,21.59978691,0,1.13683089,7.957816231,0,0,0,0,0,0,0,0,0,0,0,0,0,5261.56241,7061.88247,1145.93801,1087.32869,0.00302344,7.36E-07,8.14E-07,4.68E-07
1425,62.6942704,0.994891355,0.325442525,1.999073544,62957.29168,3.79004,4.98125,0.144746,15.14581,0.11816611,1.224936641,0.052631579,30,65.39,1.42,4.45,6.4,-60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7041.12368,3943.28058,1677.05055,1577.55703,0.00707919,4.73E-07,5.66E-07,2.70E-07
